epg_scores,bb_sizes
0.026982075,301
0.72366214,15101
0.04548565,706
0.052056856,40
0.00016182825,3
0.16002525,285
0.97954977,31845
0.09848576,5855
0.89107466,35197
0.5688578,17364
0.6060822,9043
0.34095186,4905
0.48774543,5829
0.012093835,90
0.0009064936,9
0.13604721,4466
0.87481683,40176
0.66685843,26196
0.28228107,4725
0.47923106,13068
0.43300274,2255
0.10765889,1474
0.08308494,1540
0.14308728,3420
0.057683345,1131
0.9167277,27475
0.94190055,49060
0.9965809,49283
0.75133306,18900
0.013113798,777
0.0047130827,154
0.27214232,413
0.010361452,54
0.5280013,950
0.010093076,16
0.9721892,16498
0.92072904,14040
0.19581668,1218
0.97741723,37105
0.3893015,1457
0.7061881,32711
0.5634927,25389
0.7272037,15587
0.60378534,4050
0.7709582,10792
0.047483787,630
0.07771709,7805
0.0717764,1430
0.5857843,10230
0.25712448,1334
0.01506527,767
0.018986728,513
0.34878212,4372
0.9833493,38192
0.88294715,9322
0.36259392,2205
0.8529388,36524
0.89203686,29260
0.21815334,13803
0.39532238,11285
0.91681784,44200
0.060832616,450
0.04415456,622
0.97846484,48620
0.7875697,16770
0.46297312,11058
0.8872218,25428
0.9802874,42816
0.9474272,9408
0.99614686,49283
0.57879496,13500
0.41279614,10693
0.03918989,787
0.120822206,399
0.9586131,43731
0.08079723,4452
0.008136049,1134
0.023265868,1564
0.044972755,775
0.118083015,744
0.6234613,4945
0.90126413,13395
0.66776794,2322
0.0008070046,57
0.270219,1056
0.006277548,111
0.0014389254,420
0.2474933,4674
0.96131665,21125
0.09409439,593
0.9965074,42833
0.95194864,34626
0.9776272,45980
0.97596824,15914
0.92610055,25993
0.7212986,20586
0.30663803,4171
0.009998754,105
0.04250833,1104
0.078437865,1302
0.9174421,30545
0.10978241,285
0.051229652,496
0.0077182534,342
0.1720339,8688
0.8057946,27324
0.8679031,17466
0.77036685,29092
0.11541266,1297
0.03351035,795
0.16009018,2838
0.44429356,6120
0.30077034,3068
0.005046179,407
0.084292956,520
0.0074641006,252
0.0023898368,32
0.8404809,6608
0.55331385,21312
0.8355564,19521
0.7546517,3680
0.027739502,169
0.20713028,3432
0.20948239,1181
0.8648682,28392
0.09795484,732
0.0072173732,137
0.002345606,48
0.03444789,310
0.81447065,31302
0.9968019,42147
0.94150174,29574
0.7760575,5184
0.46878827,4891
0.27780062,1697
0.8449878,23482
0.39673525,2579
0.69167703,5005
0.14676541,2065
0.81893975,13184
0.02922294,780
0.8298762,13461
0.25627965,1617
0.05229422,627
0.015256873,1257
0.81378055,8000
0.9902184,41701
0.21813604,1674
0.45358774,8272
0.99007565,34338
0.25619823,2340
0.2749308,13467
0.918385,28509
0.18428655,1782
0.5500422,5652
0.7532664,26501
0.014926312,1026
0.1400877,3869
0.7371907,17595
0.3890591,18132
0.32454064,5590
0.030572532,569
0.28399396,3274
0.5247277,8103
0.8746147,24316
0.8820044,18875
0.017045045,70
0.27902737,1320
0.013218045,252
0.92402846,39189
0.024560329,1184
0.30914998,3229
0.34993845,600
0.67731816,5502
0.0010691609,15
0.009197423,64
0.0047812006,120
0.7538895,20212
0.3769073,2442
0.88840276,20468
0.99597776,49283
0.7541409,4430
0.015581293,234
0.03078822,396
0.9801817,41109
0.45231178,5324
0.23389466,1380
0.9732215,42816
0.9338923,20458
0.20202698,2552
0.7403984,3956
0.13614461,1631
0.33968583,5708
0.9000154,38507
0.034747638,1161
0.988518,21646
0.67850375,11271
0.019114202,128
0.7115224,15222
0.13674039,1862
9.823814e-05,8
0.33159307,1517
0.6601595,11475
0.77726454,11952
0.033709355,429
0.29800794,18144
0.3883431,11193
0.9436254,12586
0.84524894,25110
0.9920318,49729
0.10236793,897
0.48559323,1350
0.4380548,4426
0.3947986,2607
0.09169571,2161
0.6106831,10949
0.8223667,15262
0.020554513,1089
0.140067,652
0.39877573,3553
0.0007128953,30
0.79800403,14410
0.6737986,7571
0.050402284,364
0.0019350385,16
0.8754821,24320
0.93213135,28990
0.66921216,4824
0.8797265,23700
0.5302649,5664
0.08594319,1344
0.0013831471,110
0.6024907,15984
0.19186379,2322
0.2405548,2150
0.008131603,72
0.107823975,1246
0.045456454,1945
0.0016115545,90
0.61587805,17981
0.75795746,22440
0.6477475,31161
0.016348926,174
0.077325925,1972
0.0066617886,315
0.88626033,12862
0.637095,5200
0.93398064,30971
0.109082006,525
0.9025468,18928
0.95965195,42671
0.008225997,120
0.00078393216,20
0.008349872,325
0.0045413626,48
0.53090286,2759
0.11607035,391
0.8621376,24084
0.875747,27818
0.9523962,47945
0.09389317,1152
0.021512954,630
0.00653596,90
0.002561198,80
0.007974779,165
0.14771414,6290
0.8592071,12144
0.079564385,3288
0.8594186,12155
0.03347107,234
0.038615543,161
0.97256565,21653
0.54503167,1771
0.013095254,240
0.24507622,7458
0.06698443,183
0.4189929,5542
0.8829456,31889
0.15720557,1134
0.02963462,400
0.94220114,36415
0.013254181,412
0.015119931,208
0.015581386,290
0.5523878,7540
0.91893417,25986
0.95801735,31218
0.07672759,3150
0.5258313,14231
0.08919278,700
0.5202083,7003
0.0045562075,62
0.40802786,3996
0.92289585,24428
0.8854665,36317
0.7254977,20490
0.8311563,27948
0.91941243,18326
0.763695,25080
0.13265325,2518
0.8594469,37296
0.57875854,18375
0.04028094,1854
0.33538792,5786
0.8715811,28288
0.8587565,43068
0.6492293,7663
0.0019530862,414
0.879165,29172
0.7559858,7254
0.0064982693,30
0.66719496,4756
0.00034762078,12781
0.008544935,183
0.88891244,36984
0.947201,22440
0.18138644,1638
0.4115178,2200
0.0017561488,839
0.90210426,32364
0.15890957,2145
0.08547039,330
0.095045626,186
0.8891679,22062
0.59361136,12496
0.011053236,191
0.032308925,645
0.9264619,31580
0.0014909871,70
0.32930857,5947
0.88775754,25840
0.8408419,17587
0.34685975,5529
0.004088163,168
0.07089378,924
0.916752,30107
0.09059829,702
0.0598258,548
0.88889354,24325
0.97456133,38802
0.7240672,9571
0.82878107,19008
0.6723634,9837
0.8719081,14696
0.10607554,1146
0.040662456,492
0.8250337,36463
0.93051577,35321
0.1949018,1392
0.30848455,3874
0.71165043,15430
0.15407246,1472
0.027053818,230
0.042499032,592
0.025421005,264
0.13668433,1796
0.13737081,3997
0.76632583,16279
0.684833,7465
0.0128481565,204
0.14161204,1363
0.07617834,299
0.470257,7287
0.00031624068,4
0.9660317,44099
0.79166496,19851
0.86911285,7853
0.7030724,37464
0.5133686,5934
0.11609127,4505
0.28335947,13728
0.14831194,4410
0.99245787,48837
0.81144106,25608
0.5689572,9638
0.91097385,27380
0.060892377,728
0.41075832,9240
0.5847212,3159
0.05329317,534
0.004321062,58
0.0053657657,80
0.2652003,11430
0.024337051,520
0.22638059,9270
0.46811205,12457
0.23178545,5600
0.119709775,3864
0.20944773,3200
0.018722428,88
0.09240407,616
0.0859208,1136
0.7150559,33227
0.5223803,8439
0.7503153,6009
0.040538933,517
0.8486347,3596
0.073192626,7714
0.98735994,30492
0.5755554,2025
0.16933483,306
0.016705498,36
0.83239275,20824
0.9903665,30774
0.18623759,2322
0.07345197,1247
0.300704,2065
0.00266371,32
0.90302277,30343
0.0077020475,40
0.024595128,270
0.2786323,5670
0.7156447,17893
0.34014517,13826
0.28176036,4662
0.38789302,8481
0.5042885,21048
0.08441964,1821
0.13300458,1104
0.024650145,902
0.14778507,1036
0.20856704,10250
0.96998185,14230
0.11539823,435
0.2548312,2900
0.41016415,6720
0.07966224,1116
0.38456532,10201
0.39018634,8113
0.95544904,48168
0.27686274,2419
0.24338788,5250
0.23798104,2760
0.50076294,7819
0.995048,49729
0.35554639,6117
0.005225212,729
0.2289635,7221
0.11648512,1551
0.061440147,450
0.2706159,1440
0.90610087,34342
0.7841863,22947
0.14110947,1578
0.9792611,19089
0.9448933,23184
0.4823807,6726
0.15683182,4620
0.5860014,14773
0.82901216,9620
0.12734295,919
0.11746719,1170
0.4862076,4320
0.9833157,33228
0.8802876,16635
0.062323235,1362
0.006180103,40
0.81037426,6039
0.34579912,2716
0.5956789,15048
0.73346287,5888
0.019132527,672
0.29104877,8060
0.9167523,18884
0.6458592,11160
0.9039534,28310
0.55508506,3996
0.14651865,4615
0.3266589,9408
0.047226004,1403
0.4811063,2220
0.8184518,9378
0.8058378,21780
0.8473963,32850
0.34012702,4160
0.3082479,4386
0.40759814,4081
0.9629143,46892
0.11661754,4437
0.10792119,2178
0.74552196,19508
0.06826357,780
0.0063447906,84
0.004779839,66
0.80061805,11440
0.0019338314,38
0.61750215,876
0.07067015,119
0.003141023,102
0.004220182,57
0.08810041,77
0.04443702,653
0.05087712,895
0.010008637,164
0.9070183,14716
0.023722358,516
0.23391032,3008
0.56026256,8581
0.74636877,11125
0.51078266,15363
0.45825726,8880
0.7507276,23899
0.263448,5176
0.97077096,49506
0.4398851,2800
0.0018830056,4
0.47097442,5027
0.7912238,31841
0.019482093,294
0.0023936797,84
0.0024812985,86
0.013965639,357
0.036084227,345
0.06027225,667
0.06785506,3285
0.5605304,11405
0.0013905751,60
0.97822917,44622
0.76719856,16432
0.8171744,23137
0.1833786,117
0.12440262,2255
0.14949663,2282
0.18384424,3457
0.9059058,43039
0.0762554,4836
0.5766991,3190
0.37109172,9960
0.64560825,22946
0.9749244,33607
0.6363841,6304
0.019347768,365
0.87819123,14859
0.0042430568,162
0.01959235,326
0.5825807,16821
0.36779425,4545
0.03140278,794
0.0026856654,96
0.8230031,30351
0.019347845,990
0.58883244,7996
0.6522634,15168
0.003655276,90
0.06338646,967
0.73081195,13043
0.0075499024,70
0.009733031,36
0.70131224,15570
0.19412093,2420
0.047761533,408
0.5458369,13773
0.2076698,1140
0.44389647,3569
0.7558102,18954
0.74044985,22317
0.64063257,10707
0.462433,14718
0.7718443,12810
0.6498755,17381
0.35979113,1056
0.16187039,244
0.045080584,81
0.0031397976,175
0.5468831,10014
0.0022439214,504
0.0010093016,130
0.021252211,326
0.6267664,10744
0.38432416,3200
0.00805242,77
0.0462971,143
0.037635434,74
0.010274255,99
0.85022783,33382
0.08840242,1519
0.2299041,621
0.5152531,14076
0.08822301,5355
0.7959963,13122
0.677748,4650
0.77441573,23106
0.0008325679,60
0.008443885,131
0.6145482,7897
0.7531452,11907
0.36412203,1728
0.6233689,7552
0.0030357311,187
0.23814432,3315
0.24218863,5488
0.11976083,3762
0.33957884,12045
0.032907136,2604
0.32710642,6627
0.1822564,7372
0.24184503,8510
0.0044833524,91
0.019418964,333
0.9155231,42454
0.002525811,80
0.009914991,1978
0.004481371,377
0.709564,24272
0.0061557796,70
0.057420593,2636
0.0190528,273
0.0050411704,260
0.042674154,1135
0.12006989,270
0.26479033,12243
0.65959674,16872
0.9289134,34776
0.8335544,21965
0.22659527,2310
0.33126125,3492
0.21412654,1880
0.5849288,14801
0.41829017,6700
0.88263047,27208
0.088091455,2135
0.019902345,399
0.05412366,1736
0.94400144,30252
0.00884183,168
0.2780102,5330
0.7598347,22561
0.4179678,7164
0.42472175,9709
0.4841119,11790
0.011554753,225
0.0013339613,30
0.19210663,728
0.2951554,1172
0.19475654,528
0.0014675274,12
0.6346955,16056
0.86789244,19796
0.1815359,2624
0.88309324,24594
0.5812757,17818
0.062217567,815
0.39764982,3808
0.017501818,219
0.94801223,18890
0.0007286614,10
0.9103434,43536
0.501973,4484
0.21816154,3458
0.14535424,1024
0.18217799,4373
0.96020615,46872
0.9712674,48614
0.96108335,28187
0.0660883,216
0.0054768985,60
0.028173603,1124
0.75877005,14186
0.7995173,26322
0.739591,6968
0.15237793,3859
0.01986535,465
0.36329898,1302
0.3585801,5684
0.61697745,6156
0.072691284,2990
0.0048714937,126
0.23876569,3360
0.004012128,77
0.91715884,25597
0.86183167,21640
0.8546268,27582
0.71719986,20999
0.084403,2147
0.026007023,509
0.9546888,33488
0.34964228,5588
0.36081192,812
0.39104334,10936
0.58864176,10100
0.6832652,16350
0.23886012,579
0.018078111,179
0.14086552,547
0.40608737,2652
0.8714051,20250
0.0064830054,56
0.8211369,11661
0.21876815,4185
0.9105837,5049
0.20290007,1988
0.7756129,20832
0.3210094,4136
0.65388596,6832
0.9357112,31914
0.0036706112,72
0.03533487,222
0.90571004,22427
0.009040014,96
0.034487437,882
0.8055662,18042
0.28308558,5870
0.6073162,4096
0.19219205,5159
0.43100166,3285
0.009768304,121
0.10763998,1170
0.022582557,444
0.019938445,494
0.2091322,1183
0.12546614,618
0.09273103,198
0.014760661,102
0.0009062416,10
0.0013101909,12
0.967246,32712
0.21221559,4408
0.4163944,2905
0.46670997,12975
0.3691795,11909
0.1899878,3092
0.97635925,27380
0.98718095,38307
0.03319147,720
0.5045356,15531
0.8349517,4784
0.46921185,5005
0.5992526,7905
0.063199,1031
0.29458264,960
0.8918696,41580
0.033531763,492
0.2505273,1400
0.37918052,3772
0.20966657,440
0.9125397,41011
0.45945787,7739
0.057466097,812
0.15425035,2856
0.006537728,105
0.85716957,28917
0.9610299,38959
0.03941333,543
0.8710885,34380
0.5579501,3550
0.48714748,5455
0.88364846,16577
0.64855826,7828
0.116600156,1344
0.011949587,594
0.85817355,28300
0.91740996,46830
0.011127651,180
0.81244075,13228
0.21505001,1760
0.10826169,1216
0.63284236,16836
0.0010204779,12
0.8798912,22245
0.84673667,13688
0.38989714,11194
0.060571842,1449
0.09613635,2192
0.45701727,5381
0.15215443,4512
0.98687047,48391
0.8555053,14864
0.07004279,595
0.06816501,448
0.043847363,260
0.008719606,231
0.15193117,1250
0.13466926,334
0.91205305,25152
0.6067836,3510
0.5865029,7959
0.0027268187,42
0.92201686,30879
0.5148282,2016
0.18541443,5432
0.60745627,37018
0.183265,583
0.25550503,6072
5.3306e-06,6
0.67103827,4004
0.6642299,5808
0.6440508,21930
0.11456649,3574
0.046738703,646
0.020685727,459
0.28518456,7396
0.58613575,15390
0.2739872,894
0.0038179916,27
0.3020876,1170
0.8854824,24035
0.0013946483,45
0.15177688,1251
0.39505026,2358
0.16404782,1025
0.2987309,2382
0.6514541,3640
0.92064786,10550
0.061474103,360
0.9119004,17204
0.5376692,1343
0.2053016,1020
0.9558489,44059
0.0024054153,89
0.018794276,500
0.0014126612,45
0.9194124,27599
0.7886461,18587
0.0007359203,28
0.14840266,2175
0.7380983,29213
0.8475459,24087
0.9611664,49062
0.83990914,3948
0.08577256,748
0.30984846,5365
0.08849486,2511
0.032099146,1278
0.8954061,30955
0.99683064,49729
0.086288996,792
0.75412965,17646
0.10545794,1286
0.1881,4554
0.06139678,1925
0.022699885,576
0.020639654,536
0.06727025,1400
0.008711783,370
0.6962516,20516
0.9398761,35577
0.29885226,7370
0.6410795,15754
0.005153424,330
0.02475194,628
0.8201674,6732
0.006242319,108
0.40850765,5537
0.81720525,18959
0.00057555916,9
0.01230379,132
0.20894423,7965
0.29138356,3782
0.6418649,7742
0.085944355,1021
0.8681309,34057
0.00846085,740
0.037960682,1566
0.8730006,26257
0.001115639,18
0.06773088,3492
0.1117658,1530
0.49994573,8900
0.51012295,9492
0.28245378,3102
0.9914169,49283
0.001680921,18
0.0072704386,51
0.008338515,76
0.0022800642,33
0.8294672,20565
0.2988641,4860
0.10278687,1336
0.002097472,42
0.0020629351,40
0.012093308,392
0.82141644,25611
0.0021418799,21
0.0852022,369
0.0706678,135
0.46911082,2258
0.84296685,28171
0.02506532,920
0.09712653,1206
0.033989023,611
0.005031596,510
0.002845295,84
0.51096743,2840
0.82045907,31500
0.22028154,260
0.57392895,3200
0.17303939,2095
0.65268725,13250
0.019029409,420
0.026923824,468
0.80596906,23324
0.5348653,9288
0.6658806,24752
0.004882312,70
0.7179162,5250
0.49039206,2835
0.24612373,1978
0.29017195,3780
0.8221366,15438
0.39019597,4897
0.14794192,6552
0.52981,4002
0.01848575,154
0.043393463,1320
0.0011707688,60
0.7428117,14348
0.089472584,12305
0.77916664,7700
0.9647204,43530
0.0032446303,60
0.13403922,1136
0.038221113,725
0.011216063,741
0.95957345,18291
0.8895275,9494
0.07512655,692
0.9963468,45306
0.5793934,6576
0.7664446,13155
0.01441882,130
0.3171216,1326
0.023949428,274
0.9652858,26879
0.9134272,41924
0.99318665,37018
0.56850564,17360
0.924446,38594
0.22594053,1340
0.99613774,49283
0.707433,5244
0.86465555,29882
0.46880564,3108
0.94603026,26460
0.9071408,35234
0.040755473,355
0.48755905,10086
0.006992659,403
0.8947393,45780
0.20110863,4536
0.26392832,7643
0.5337741,12432
0.84783435,36874
0.008574598,372
0.031112863,648
0.3937396,5161
0.14067037,1570
0.08970072,2045
0.7174907,18899
0.04059478,230
0.21765032,2784
0.79576975,10578
0.9340753,7252
0.020719405,264
0.32828507,1036
0.85496694,24552
0.7801161,3444
0.067998625,578
0.78910744,12136
0.06039276,854
0.68287975,11191
0.7166945,21966
0.5737327,2814
0.16993904,2788
0.0152615495,260
0.084490225,1780
0.872656,23491
0.86258376,8684
0.7939992,12906
0.018953692,216
0.014842065,204
0.6657003,2520
0.0527626,341
0.75674915,18348
0.6576019,9605
0.3114729,14356
0.49202618,6960
0.075504914,480
0.68036246,3198
0.8172466,25897
0.02851891,828
0.012139272,260
0.06107054,1848
0.8276798,14241
0.6692589,18232
0.13072266,10117
0.060474306,701
0.7950979,16170
0.4701565,8838
0.025986398,544
0.25520363,13314
0.34464177,6368
0.15571739,4088
0.06774385,2075
0.011062831,100
0.20943557,2769
0.9243513,33366
0.20862141,6438
0.81823766,20412
0.15219428,444
0.19238774,195
0.18006548,156
0.06399441,176
0.72739136,7310
0.5999825,11808
0.5334427,9336
0.4533099,9345
0.25376403,18204
0.69976467,12138
0.07158827,1147
0.19938706,3438
0.030703489,969
0.034039862,920
0.16087446,840
0.017965656,144
0.15934823,1078
0.03004532,940
0.7197201,15914
0.0072482876,100
0.547875,13699
0.541375,5418
0.3444202,7794
0.6648338,2688
0.22967811,1079
0.009885808,165
0.02985448,350
0.41913262,12625
0.060362346,858
0.017494371,135
0.13891546,630
0.099610314,2613
0.2739638,4290
0.2287909,10284
0.5288713,14364
0.99551165,49729
0.53785694,10588
0.43736216,13062
0.89348865,43262
0.022387382,680
0.027315777,5063
0.66001934,10523
0.09287024,1763
0.26371107,4888
0.043065127,891
0.44212916,4047
0.18602832,5776
0.007602601,117
0.036911376,1055
0.3538764,990
0.096497804,382
0.66946745,19373
0.14600256,5262
0.15996103,3068
0.07203304,2523
0.22873874,4878
0.09773157,1484
0.03486225,299
0.30101785,11651
0.98247844,46570
0.7086756,33015
0.50638187,4590
0.069051266,1794
0.7941563,38395
0.7544458,25413
0.29963246,2660
0.43569714,16029
0.21470845,5724
0.24725832,11012
0.34944382,1435
0.00846035,106
0.0070361053,108
0.6002073,10626
0.43091273,7722
0.17943737,588
0.004418954,215
0.045760058,155
0.78848904,4860
0.8835004,14077
0.024734529,260
0.019043062,80
0.4032992,4158
0.28121796,2806
0.18711437,1683
0.48637548,1555
0.117677756,494
0.020999884,192
0.526445,15200
0.95255363,32163
0.4439129,3234
0.8492036,31020
0.97983736,49060
0.37221834,4680
0.80581033,33227
0.3173168,3510
0.75394875,15730
0.7728129,5700
0.00033629403,6
0.020797031,114
0.006956066,64
0.45206964,19350
0.123317406,180
0.3757281,608
0.13533877,117
0.73385406,21150
0.10984159,4092
0.2778836,841
0.07120844,2380
0.01627685,195
0.002471274,48
0.005151977,64
0.006784844,113
0.0029055201,56
0.023071216,216
0.1353517,1820
0.18958965,5555
0.02978902,806
0.22727497,3774
0.8611585,27482
0.35948208,4278
0.6830916,5750
0.1791866,1250
0.8772172,15345
0.3003123,1184
0.18128082,255
0.8237631,27755
0.12865749,4541
0.06521713,3672
0.64391816,16830
0.89612937,14214
0.8194419,25273
0.36023962,4090
0.07594954,1218
0.41467294,10185
0.26352528,6612
0.3118288,3731
0.07595573,1054
0.73738116,14406
0.027745066,529
0.02077665,419
0.0068866285,104
0.34904233,3686
0.1793395,2806
0.58622867,2795
0.6103815,11250
0.16177554,2393
0.92190546,41088
0.4781424,21544
0.002208748,106
0.6066352,5218
0.91733694,44646
0.022228798,690
0.95779175,41882
0.66574603,6174
0.78183776,14553
0.118072696,2504
0.09096103,1752
0.9271687,21080
0.001561933,91
0.78472894,17687
0.018742844,126
0.73066854,22146
0.0095800385,2132
0.62563235,6265
0.08857358,1180
0.061098352,1978
0.236109,612
0.9867993,33979
0.45993933,8670
0.363104,6962
0.31256294,16854
0.44309577,7150
0.99653304,49729
0.9686649,42612
0.20363621,3290
0.49562874,19842
0.064004235,1036
0.0041060103,119
0.81612206,19646
0.95251644,31666
0.007440652,138
0.14519152,3835
0.38646534,1892
0.6604558,4589
0.002374355,12
0.79973924,5442
0.042977788,504
0.0026477608,182
0.03012369,620
0.0069723125,136
0.020398773,501
0.18711436,3422
0.04649041,310
0.25631705,12100
0.9070105,31974
0.35972056,6784
0.51274043,12969
0.98420393,48399
0.63498724,8989
0.21545961,2870
0.5234764,6937
0.106742516,208
0.2275778,1969
0.93928283,27840
0.59098804,11130
0.6441756,8491
0.7773195,12670
0.06473419,260
0.53449243,2318
0.7865535,9889
0.20936553,1798
0.85657996,30188
0.02362366,132
0.71553165,8906
0.51392907,2146
0.2973197,1687
0.979495,33400
0.32506418,3264
0.96292645,36018
0.5529131,2050
0.647096,7526
0.37922236,8892
0.65910643,24764
0.9898064,44016
0.45382777,14214
0.027076818,204
0.98707616,47740
0.62575823,6490
0.971321,35854
0.3267984,1178
0.96207994,21816
0.015690714,84
0.97003,43797
0.077180535,532
0.80046403,12696
0.09958693,502
0.73644537,10057
0.9639903,29156
0.55411017,3013
0.0015893459,16
0.021823028,324
0.67477554,3300
0.97823596,30704
0.02236905,156
0.91441846,10296
0.97368306,34342
0.123750694,544
0.7344483,31992
0.002449681,99
0.12214265,3426
0.82218194,16952
0.20986417,4770
0.765217,37451
0.5346281,9568
0.95249784,24920
0.0027593442,72
0.68284607,16046
0.1247762,3028
0.49655306,9736
0.8528411,33237
0.03362902,1638
0.6141222,1736
0.0013104826,12
0.025903186,176
0.4745797,18900
0.7783763,16992
0.98864734,21408
0.69063115,6971
0.14735234,117
0.9544867,36795
0.033898864,141
0.00063646614,16
0.06032059,285
0.22919133,2322
0.34642273,5610
0.010678863,143
0.012119314,221
0.055887327,1280
0.10840175,1278
0.7850617,15336
0.6629726,8720
0.20741296,2362
0.8083115,12880
0.032670736,308
0.031987656,121
0.9861872,46830
0.13292268,2190
0.7893236,25422
0.24496925,3401
0.56314903,14598
0.80729336,32283
0.4635369,9048
0.96698934,46384
0.4786056,5122
0.22415522,3900
0.38204828,3531
0.6598879,10160
0.017924557,42
0.06225074,588
0.19170597,1140
0.5847975,14532
0.17409733,755
0.4078464,10790
0.22171402,2007
0.6228792,5995
0.026153494,210
0.256684,1392
0.003740773,4
0.0033004044,18
0.010329962,23
0.6126706,5561
0.7537906,16482
0.38297567,3744
0.8139165,13064
0.87410986,16302
0.6385203,7600
0.8110499,25258
0.5696785,2376
0.6408072,4464
0.7046378,7200
0.95898473,45715
0.9063672,22908
0.011852288,432
0.0006229158,289
0.029441528,449
0.0031580394,392
0.06136862,1170
0.46742862,2040
0.01098269,191
0.4655616,2645
0.9314898,29862
0.20342368,3753
0.3550781,7849
0.5829776,7917
0.955662,47722
0.6151064,6713
0.8885017,31512
0.57567763,5507
0.10515653,494
0.8844667,23470
0.0025024237,224
0.38995433,14272
0.33406317,9369
0.09226914,690
0.18862598,494
0.56386864,2669
0.68086284,9450
0.11891299,2403
0.6770094,22476
0.635582,16233
0.078737594,880
0.5446901,3256
0.42772287,2492
0.3884813,1250
0.22930482,420
0.2660883,1035
0.27316755,1250
0.17755415,1651
0.26635456,176
0.52264905,9611
0.9817218,48391
0.5872791,17544
0.0013433006,49
0.8708356,14351
0.67216355,12506
0.457456,6612
0.70258987,26418
0.2732371,1740
0.32942295,3850
0.6758621,10507
0.3173221,2886
0.85436004,4732
0.18508337,3105
0.72323716,4326
0.48348033,4212
0.6937663,11201
0.65491366,10336
0.85319966,10665
0.70921195,14104
0.03624957,514
0.0019837567,63
0.5733331,10868
0.082289696,689
0.013644273,72
0.8614848,15559
0.097257,1818
0.8929588,45361
0.0047209994,132
0.000525398,18
0.52059805,14365
0.033683218,308
0.8982368,4015
0.013920268,180
0.94438064,13629
0.41905856,2115
0.65231055,5452
0.10285974,833
0.43966407,3456
0.9689666,38012
0.055804342,3588
0.9332601,30240
0.3616586,7050
0.98261523,36156
0.37360448,7298
0.74125636,5400
0.070545405,385
0.24701545,837
0.337709,6055
0.946139,26682
0.32650757,416
0.12067114,1744
0.3600402,4779
0.14435215,2069
0.8504505,13833
0.23714268,3318
0.027125223,108
0.7363559,14094
0.16975886,1920
0.84067565,6336
0.28026643,1548
0.0031413632,30
0.05783172,1680
0.015610711,116
0.77556336,15843
0.034013383,825
0.5928822,6596
0.15653765,2129
0.9588572,47053
0.4722707,8277
0.74688154,20020
0.79402405,34359
0.5391788,20293
0.10833825,891
0.83281285,10736
0.006569977,44
0.8722834,22820
0.27901778,4289
0.1103783,1056
0.23159836,1713
0.07014552,285
0.00085183023,24
0.005913564,76
0.8121136,24790
0.0045009893,240
0.7750502,10980
0.17195018,1118
0.50246173,576
0.38261157,13158
0.9394201,37128
0.106664985,924
0.13844511,7420
0.32151392,20274
0.073933706,2772
0.80645967,23400
0.02455156,402
0.7672535,11511
0.90898836,33112
0.5147968,5394
0.94453734,37492
0.21458624,2394
0.1291052,3478
0.024837516,165
0.2693639,9717
0.66890824,11322
0.87392324,12208
0.9741675,44823
0.52499,1504
0.9919587,48837
0.0006918821,357
0.80258477,17545
0.9565535,42720
0.13355048,4525
0.0052311006,893
0.80312514,14448
0.9168372,24009
0.7713553,4026
0.042758092,99
0.9809078,32508
0.19095768,1716
0.7003916,14857
0.014943094,194
0.046027727,1271
0.1322084,1615
0.0022265827,54
0.0035757336,220
0.0016061071,15
0.95131123,42893
0.3284764,8517
0.11631199,630
0.28339523,7410
0.2534544,8436
0.8439071,26681
0.16722797,1880
0.91028774,42123
0.0995046,7004
0.015546273,241
0.35876134,1367
0.15511301,7778
0.14522576,10116
0.6622473,3132
0.4797848,4032
0.88369864,16740
0.0009152473,27
0.8759008,14112
0.75400174,10080
0.16950533,999
0.94988054,33813
0.12067879,1185
0.11391053,992
0.6858034,24462
0.870802,9114
0.10199973,725
0.9328772,28274
0.15404734,1888
0.7801565,4230
0.5188186,1394
0.88066304,23845
0.017848127,120
0.009113772,70
0.3026403,3888
0.013014238,600
0.43112725,4576
0.34484503,14941
0.012798127,251
0.011225192,112
8.711321e-06,207
0.7735426,16375
0.06309321,1116
0.26525518,1577
0.8304693,20400
0.7256062,10574
0.0024391473,84
0.17520426,1566
0.8540021,21285
0.0323138,1480
0.039655756,520
0.027915286,208
0.4973716,2038
0.57818615,2420
0.7618229,25034
0.6627129,8742
0.058243573,902
0.018285153,627
0.002589626,55
0.73267275,11566
0.9695392,24800
0.02978369,144
0.7439638,12772
0.19633347,636
0.86588824,35530
0.00022461885,2
0.07141149,140
0.78139246,32266
0.9691602,39917
0.8982543,9730
0.9374537,6962
0.4909004,6050
0.97377163,31108
0.3939166,3276
0.988768,45715
0.01202793,65
0.0037584347,30
0.20803513,10500
0.051486608,638
0.0018974495,135
0.0060669994,520
0.6169314,21632
1.5118738e-07,576
0.9314694,42816
0.61956525,13278
0.13613169,950
0.011770384,90
0.45118308,17513
0.0021967487,140
0.0022112026,12
0.91671985,38734
0.9963526,49060
0.1635042,1876
0.92762345,33537
0.015162095,646
0.032591417,714
0.13646178,621
0.09310737,3163
0.23678924,3344
0.052714527,602
0.024341648,240
0.007539854,252
0.28011116,1620
0.07619614,1288
0.086543754,703
0.41622275,12768
0.012383077,80
0.5384363,2016
0.07358158,375
0.35529795,2800
0.016819175,384
0.93713015,14506
0.014622213,162
0.32013428,4136
0.3534204,2670
0.8327992,18849
